!omamer-version: 2.0.4
!query-md5: 0ba3df64bec478a636fba2733128daa1
!date-run: 2024-10-16T09:35:19.332361
!db-path: DB/LUCA.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: LUCA
!db-info-database_hash: c259ac11f2fe04d44b5e031a6ec1b496
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A0A4U1FH40|A0A4U1FH40_MONMO	HOG:E0801509.3b.26a	Theria	871.3641724461071	137	1.0	0.9999997862673047	28	143	143	1.0
tr|A0A4U1FIY3|A0A4U1FIY3_MONMO	HOG:E0792950.6l.14d.17b.33a	Boreoeutheria	409.8580441340302	88	0.691850305332854	0.26415060439421717	14	133	186	0.8409090909090909
tr|A0A4U1FJ45|A0A4U1FJ45_MONMO	HOG:E0801468	Eukaryota	20.628086970867656	374	0.6013865857747859	0.7848567089364016	329	423	479	1.0
tr|A0A4U1FKX4|A0A4U1FKX4_MONMO	HOG:E0721315	Catarrhini	124.74085509092507	16	0.16160507442431968	0.16161605184408245	16	105	110	0.5865384615384616
tr|A0A4U1FLW0|A0A4U1FLW0_MONMO	HOG:E0801562	Eukaryota	220.16038865657166	53	0.7244630664564833	0.684923220348773	50	79	294	0.8589743589743589
tr|A0A4U1FM74|A0A4U1FM74_MONMO	HOG:E0793498.3f.12d	Bilateria	3748.0659347687183	872	0.9503843640319877	0.9320181259084719	617	925	889	1.0
tr|A0A4U1FM83|A0A4U1FM83_MONMO	HOG:E0778122.1a	Bilateria	2704.249762148743	518	1.0	0.9999966522744439	359	525	524	1.0
tr|A0A4U1FMT7|A0A4U1FMT7_MONMO	HOG:E0746083	Gnathostomata	5516.000970740189	974	0.9661701294375445	0.9662552199517532	974	1018	1071	1.0
tr|A0A4U1FMV0|A0A4U1FMV0_MONMO	HOG:E0804555.2b.3b.54a.25a.15c.2d	Gnathostomata	588.291513896318	125	0.6782858580584461	0.10666613556351887	8	190	298	1.0
tr|A0A4U1FMY1|A0A4U1FMY1_MONMO	HOG:E0793096.6w.22b.26a.39c	Vertebrata	1354.1050489913152	314	1.0	0.9999974610363803	88	320	554	1.0
tr|A0A4U1FNV4|A0A4U1FNV4_MONMO	HOG:E0801603.3a.5d.16b.16b.4b	Eutheria	1727.9473249179239	340	0.8246403460025463	0.22580628856907975	21	418	328	0.8633093525179856
tr|A0A4U1FNZ3|A0A4U1FNZ3_MONMO	HOG:E0737925	Sarcopterygii	2233.0138933021403	297	0.8786564927309302	0.8786968394638599	297	344	326	1.0
tr|A0A4U1FPD8|A0A4U1FPD8_MONMO	HOG:E0745962.4a	Eutheria	2362.635149100184	388	0.984740580904479	0.9449532625323777	103	400	650	1.0
tr|A0A4U1FQ24|A0A4U1FQ24_MONMO	HOG:E0738941.4a	Boreoeutheria	1393.5129756918652	241	0.8666564339231754	0.7810624103186644	132	284	367	0.9752650176678446
tr|A0A4U1FQ91|A0A4U1FQ91_MONMO	HOG:E0761128.3b.5a	Boreoeutheria	320.73297242528326	79	1.0	0.9999947357830851	3	85	3433	1.0
tr|A0A4U1FQ99|A0A4U1FQ99_MONMO	HOG:E0804938	Eukaryota	678.6676152653465	116	1.0	0.9999903555542666	116	122	188	1.0
tr|A0A4U1FQG9|A0A4U1FQG9_MONMO	HOG:E0759177.2b.5b	Tetrapoda	2404.422238160022	359	0.9157427264130821	0.8012040095465949	133	398	374	0.9193954659949622
tr|A0A4U1FQV5|A0A4U1FQV5_MONMO	HOG:E0716348.2a	Cetacea	2970.3991829036822	356	0.841585796327562	0.4416666427750965	53	433	384	0.8865740740740741
tr|A0A4U1FR22|A0A4U1FR22_MONMO	HOG:E0760426.1c.2e.11b	Euteleostomi	2587.152055497703	473	0.9731537161028316	0.9501879303225059	248	492	559	0.9816700610997964
tr|A0A4U1FRN8|A0A4U1FRN8_MONMO	HOG:E0781569.3b	Gnathostomata	5216.683671503491	1029	0.9578820274778875	0.9464203104338949	795	1081	1061	1.0
tr|A0A4U1FSG4|A0A4U1FSG4_MONMO	HOG:E0777844.4u.7a.3a	Tetrapoda	644.6239449145486	133	1.0	0.999997190480491	115	139	366	1.0
tr|A0A4U1FTM1|A0A4U1FTM1_MONMO	HOG:E0802245	Eukaryota	1015.275446534333	153	1.0	0.9999950851165842	153	159	160	1.0
tr|A0A4U1FTW0|A0A4U1FTW0_MONMO	HOG:E0747005	Gnathostomata	3547.890131018157	622	0.9672481658129511	0.9673264332872993	622	649	1043	1.0
tr|A0A4U1FU48|A0A4U1FU48_MONMO	HOG:E0733305	Amniota	855.5626707224272	129	0.6200341848615902	0.6201904980672965	129	215	166	0.7990654205607477
tr|A0A4V5P645|A0A4V5P645_MONMO	HOG:E1027243	LUCA	160.68862960522404	44	0.23005757188200235	0.17367510816093815	33	196	217	0.5384615384615384
tr|A0A4V5P6C9|A0A4V5P6C9_MONMO	HOG:E0747152.3b.1a.1b	Boreoeutheria	1950.4841499951617	293	0.8591287337490295	0.4146336271841007	34	347	308	0.9364161849710982
tr|A0A4V5P8B2|A0A4V5P8B2_MONMO	HOG:E0793943.1a	Metazoa	1563.4973858336166	449	0.769324966764864	0.7386953830206764	376	587	768	0.8395904436860068
tr|A0A4V5P8Z5|A0A4V5P8Z5_MONMO	HOG:E0811439.1b.1b.1c	Vertebrata	1228.6764578702657	238	0.9150460213149236	0.8971924500082229	192	266	394	0.9207547169811321
tr|A0A4V5P9X4|A0A4V5P9X4_MONMO	HOG:E1027540.19h.106c.67a	Eutheria	1408.63715434008	412	0.8720740145199711	0.34408545779346383	32	477	476	0.9537815126050421
tr|A0A4V5PA93|A0A4V5PA93_MONMO	HOG:E0758936.1a.5a	Eutheria	2010.606598180329	350	0.7951177509348885	0.3696961786922815	61	446	503	1.0
tr|A0A4V5PAF1|A0A4V5PAF1_MONMO	HOG:E0805555.3e.2f	Bilateria	1621.0346371799271	376	0.7968866901871976	0.6273696768097979	165	477	447	0.8823529411764706
tr|A0A4V5PAH7|A0A4V5PAH7_MONMO	HOG:E0793132.1b.5b	Vertebrata	2526.046460787836	463	0.8732419665723726	0.3909077872042211	43	537	614	0.875
tr|A0A4V5PAK1|A0A4V5PAK1_MONMO	HOG:E0748184.1b	Tetrapoda	1585.2887102941702	200	1.0	0.9999992345011771	132	206	205	1.0
tr|A0A4V5PAS1|A0A4V5PAS1_MONMO	HOG:E0790506.1a.8e.5b.9a	Amniota	1529.9599839103	282	0.942952165007	0.6470582117114998	33	306	345	0.9573770491803278
tr|A0A4V5PAV6|A0A4V5PAV6_MONMO	HOG:E0817619.1a.1a	Gnathostomata	3666.226842501882	721	0.8952118945235006	0.8283967242561763	420	811	787	0.9407407407407408
tr|A0A4V5PBP4|A0A4V5PBP4_MONMO	HOG:E0738050.4a	Cetacea	4192.97448520403	680	0.8487490771270174	0.423580712414336	97	807	824	1.0
tr|A0A4V5PCG7|A0A4V5PCG7_MONMO	HOG:E0892225	g__Streptomyces	50.375097931823724	92	0.30101437516220125	0.1876134602213154	46	251	470	0.964
tr|A0A4V6WNV3|A0A4V6WNV3_MONMO	HOG:E0757163	Chordata	1512.9898090730414	202	1.0	0.9999975230253191	202	208	245	1.0
tr|A0A4V6WP31|A0A4V6WP31_MONMO	HOG:E0794024.8a.4b	Eutheria	856.0329286748151	145	0.5573637905192448	0.2857140878016841	46	266	175	0.7547169811320755
tr|A0A4V6WP87|A0A4V6WP87_MONMO	HOG:E0801770.2b	Bilateria	3561.117125948818	689	0.8955651309521743	0.8933150578964447	670	775	1155	0.9922480620155039
tr|A0A4U1EBE2|A0A4U1EBE2_MONMO	HOG:E0805347.5cv.117a	Euteleostomi	127.15371589694618	56	0.597093276177512	0.39999748460509144	24	98	603	0.7010309278350515
tr|A0A4U1EBJ2|A0A4U1EBJ2_MONMO	HOG:E0779905.1b.7b.10b.7b	Amniota	1105.0934882651165	210	0.9009466573189313	0.8814399547949658	171	239	376	1.0
tr|A0A4U1ECB2|A0A4U1ECB2_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A0A4U1EFD0|A0A4U1EFD0_MONMO	HOG:E0796534	Opisthokonta	2452.318331096408	401	0.956963746428279	0.9570308369775163	401	425	463	1.0
tr|A0A4U1EFF6|A0A4U1EFF6_MONMO	HOG:E0748593.1c	Amniota	1437.549163735083	241	0.6492772142507945	0.6142402065608058	207	377	419	0.9335106382978723
tr|A0A4U1EFW8|A0A4U1EFW8_MONMO	HOG:E0729972.2a.4a	Boreoeutheria	1882.3051012198132	321	0.7826202955136797	0.6524815266048574	184	416	449	0.9879518072289156
tr|A0A4U1EG39|A0A4U1EG39_MONMO	HOG:E0802402.3b.7b.3b.3a.11b.2a	Mammalia	854.2341906948199	149	1.0	0.9999998059617071	31	155	155	1.0
tr|A0A4U1EGC1|A0A4U1EGC1_MONMO	HOG:E0801742.6c.12f.29b	Artiodactyla	1276.734699302545	341	0.77236533292562	0.22656243381389343	29	446	469	0.8539325842696629
tr|A0A4U1EGE8|A0A4U1EGE8_MONMO	HOG:E0793905.1a.1b.3c	Vertebrata	1250.7683701833278	237	0.9402472170441275	0.1428561668542153	3	258	488	1.0
tr|A0A4U1EH23|A0A4U1EH23_MONMO	HOG:E0801582	Eukaryota	1611.7387368547995	469	0.8359356520428305	0.7870945796060536	440	568	646	0.9894179894179894
tr|A0A4U1EHY7|A0A4U1EHY7_MONMO	HOG:E0803306.3a.4b.8b.5c.2a	Sarcopterygii	7356.092189547697	2005	0.9669397871485389	0.3269217906525962	34	2079	2554	0.9812319538017324
tr|A0A4U1EI17|A0A4U1EI17_MONMO	HOG:E0808451	Eukaryota	21.486631648746098	12	0.14304095873035869	0.12194731485476677	10	88	284	0.47126436781609193
tr|A0A4U1EIP8|A0A4U1EIP8_MONMO	HOG:E0726962	Eutheria	40.88634131011426	14	0.08621151338457855	N/A	N/A	167	343	0.4397590361445783
tr|A0A4U1EJH1|A0A4U1EJH1_MONMO	HOG:E0831492.1g	Bilateria	969.0580628378358	189	0.8432241399537482	0.7784802332764656	123	230	212	0.9737991266375546
tr|A0A4U1EJW1|A0A4U1EJW1_MONMO	HOG:E0803718.3a.15a.14a.8b.3b	Eutheria	1461.385569728268	262	1.0	0.9999991863951778	110	268	262	1.0
tr|A0A4U1EKM1|A0A4U1EKM1_MONMO	HOG:E1027635.6b.6e.22c.23a.18a.1a.3a.2a	Artiodactyla	929.2210403380711	205	1.0	0.9999999657769401	6	211	281	1.0
tr|A0A4U1ELI9|A0A4U1ELI9_MONMO	HOG:E0726994	Eutheria	1687.377131216444	215	0.5428814876869311	0.5429286142795563	215	402	315	0.7057356608478803
tr|A0A4U1ELQ1|A0A4U1ELQ1_MONMO	HOG:E0807515.3d.5a.3b.9d	Amniota	291.323033907172	43	1.0	0.9999998269475457	25	49	63	1.0
tr|A0A4U1ELV7|A0A4U1ELV7_MONMO	HOG:E0801561.1c.1e.2b.9a	Boreoeutheria	1950.6338813087857	344	0.9970919731509327	0.9565213781740097	22	351	351	1.0
tr|A0A4U1EML3|A0A4U1EML3_MONMO	HOG:E0795438.3a.1a	Amniota	806.6834143450706	145	0.9003740512692348	0.7241369188713409	42	167	446	0.9337349397590361
tr|A0A4U1EMS7|A0A4U1EMS7_MONMO	HOG:E0756253.1a.4a	Boreoeutheria	2136.0765553369442	449	0.6865271227303278	0.22053131659140573	58	660	877	0.7207890743550834
tr|A0A4U1ENJ1|A0A4U1ENJ1_MONMO	HOG:E0727263.2a	Primates	2429.701307365648	310	0.8756753437627828	0.1020405341477153	5	425	457	1.0
tr|A0A4U1ENM4|A0A4U1ENM4_MONMO	HOG:E0733201	Amniota	3856.0918905594544	613	0.9372197862096351	0.937300542289323	613	660	653	1.0
tr|A0A4U1ENN1|A0A4U1ENN1_MONMO	HOG:E0792962.6e.16i.35a	Deuterostomia	1867.1939354770202	464	1.0	0.9999974497363134	135	470	478	1.0
tr|A0A4U1EP47|A0A4U1EP47_MONMO	HOG:E0793507.1a.7b	Boreoeutheria	313.4988113691646	57	0.769886371574602	0.6599994101365039	33	80	324	0.8734177215189873
tr|A0A4U1EPB8|A0A4U1EPB8_MONMO	HOG:E0732612	Amniota	2325.380951382236	320	0.9609387763879804	0.9609581356213581	320	339	441	1.0
tr|A0A4U1ER74|A0A4U1ER74_MONMO	HOG:E0746479.2a.6a.1a.2a	Artiodactyla	1605.0525403319523	210	1.0	0.9999999899913693	8	216	236	1.0
tr|A0A4U1ERA2|A0A4U1ERA2_MONMO	HOG:E1028194.1b.2a.3b.5a	Eutheria	710.4350193813344	115	1.0	0.9999998405076261	4	121	130	1.0
tr|A0A4U1ERY0|A0A4U1ERY0_MONMO	HOG:E0748537	Gnathostomata	522.6770225548257	58	0.5370240886814932	0.5370368923961798	58	114	69	0.6106194690265486
tr|A0A4U1ERZ5|A0A4U1ERZ5_MONMO	HOG:E0739450	Euteleostomi	2367.712457344616	389	0.8879608064178359	0.8881212452792526	389	444	478	1.0
tr|A0A4U1ESD9|A0A4U1ESD9_MONMO	HOG:E0731255	Theria	943.7456795833524	100	0.8771872630474685	0.8771927767949215	100	120	143	0.8823529411764706
tr|A0A4U1ETP2|A0A4U1ETP2_MONMO	HOG:E0802089.9f.64b.92b.120b	Artiodactyla	659.9581038406261	266	0.46473566416459977	0.27250588319816393	112	566	439	0.7911504424778761
tr|A0A4U1ETQ1|A0A4U1ETQ1_MONMO	HOG:E0789205.4b.5b.14a.11b	Mammalia	220.5237357853929	58	0.36054019952120714	0.11764661101801815	14	166	327	0.793939393939394
tr|A0A4U1EU82|A0A4U1EU82_MONMO	HOG:E0746312	Gnathostomata	3533.7252815291254	468	0.9435253391323104	0.94354659555187	468	502	476	1.0
tr|A0A4U1EV01|A0A4U1EV01_MONMO	HOG:E0738930	Euteleostomi	3299.4448386930394	642	0.7700478060813697	0.770693866042161	642	839	721	0.9952267303102625
tr|A0A4U1EV07|A0A4U1EV07_MONMO	HOG:E0801761.5b.20b	Chordata	767.0208357653352	156	1.0	0.9999959264872852	134	162	362	1.0
tr|A0A4U1EV94|A0A4U1EV94_MONMO	HOG:E0793075.4h.9e.20a	Gnathostomata	3221.916444044503	990	0.8417824163461868	0.7111724666525023	458	1177	1024	0.9532312925170068
tr|A0A4U1EVF3|A0A4U1EVF3_MONMO	HOG:E0811803.2b.3b	Chordata	454.6250503256452	103	0.2812329139498401	0.14657548632038098	45	376	413	0.5893333333333334
tr|A0A4U1EVU9|A0A4U1EVU9_MONMO	HOG:E0793337.2a.1a.1a	Vertebrata	3129.5752416942178	649	0.8958393327940222	0.8621273780059762	469	730	693	0.9355281207133059
tr|A0A4U1EVX2|A0A4U1EVX2_MONMO	HOG:E0756051.1a.1b.7b	Euteleostomi	2408.8829535677487	325	1.0	0.9999992819614586	130	331	331	1.0
tr|A0A4U1EW28|A0A4U1EW28_MONMO	HOG:E0753105.7a	Theria	1577.9457998343967	264	0.5204000764441971	0.13780910785582406	39	514	282	0.7621832358674464
tr|A0A4U1EX82|A0A4U1EX82_MONMO	HOG:E0734943	Amniota	1529.1909040381274	226	0.7659751696718777	0.766098511524958	226	301	312	0.98
tr|A0A4U1EY28|A0A4U1EY28_MONMO	HOG:E0756340.1b.6b	Euteleostomi	1428.2282786682936	227	0.7539451322261851	0.34513192685227817	39	307	276	0.8660130718954249
tr|A0A4U1EYS9|A0A4U1EYS9_MONMO	HOG:E0802284.4b.13a.12a.13a.24a.13a	Theria	1776.4776648258987	340	0.9825760651570489	0.926828627740315	76	352	351	1.0
tr|A0A4U1EYW6|A0A4U1EYW6_MONMO	HOG:E0789285.1b.4c.13f	Vertebrata	4753.40791147048	1162	0.9205120778343299	0.8702421030113147	664	1271	1218	0.9669291338582677
tr|A0A4U1EYX3|A0A4U1EYX3_MONMO	HOG:E0793470.1a.1a.3a	Vertebrata	273.3159807542378	66	1.0	0.9999929426238857	47	72	1749	1.0
tr|A0A4U1EZ37|A0A4U1EZ37_MONMO	HOG:E0802458.1b	Opisthokonta	1148.0894975550411	227	0.738682352295249	0.688706980408497	177	313	242	0.9871794871794872
tr|A0A4U1EZM1|A0A4U1EZM1_MONMO	HOG:E0746102	Gnathostomata	686.7067894045827	129	1.0	0.9999842770868115	129	135	1857	1.0
tr|A0A4U1F008|A0A4U1F008_MONMO	HOG:E0794478.1a	Metazoa	1309.8517450465793	215	0.7931236998415425	0.793351141593366	215	277	227	0.9166666666666666
tr|A0A4U1F2P9|A0A4U1F2P9_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1359	N/A	N/A
tr|A0A4U1F389|A0A4U1F389_MONMO	HOG:E0803221.3a.6b.13a	Bilateria	1551.6503000261487	419	0.8174841081078953	0.7590629133580418	293	517	591	0.9883720930232558
tr|A0A4U1F3D3|A0A4U1F3D3_MONMO	HOG:E0756341.1b.2a	Euteleostomi	2103.503043467848	335	0.9911089756988722	0.9847693723510142	194	344	341	1.0
tr|A0A4U1F3D9|A0A4U1F3D9_MONMO	HOG:E0802506.4e.20f.34f	Eumetazoa	109.54118242177148	28	0.2557823134080092	0.11110885432630674	11	115	161	0.9912280701754386
tr|A0A4U1F3G6|A0A4U1F3G6_MONMO	HOG:E0802569.9al.171e.192c	Chordata	427.0097587288911	223	0.8438771853312315	0.7323888023670638	104	266	621	1.0
tr|A0A4U1F415|A0A4U1F415_MONMO	HOG:E0802274.19b	Tetrapoda	1010.4177704663914	186	0.9488092774797082	0.6562494727711609	21	202	205	1.0
tr|A0A4U1F4N1|A0A4U1F4N1_MONMO	HOG:E0789212.2b.8b	Euteleostomi	2144.189963457896	354	1.0	0.9999970448710567	236	360	354	1.0
tr|A0A4U1F4U9|A0A4U1F4U9_MONMO	HOG:E0729961	Theria	2249.7233973449847	387	0.6278675336814247	0.6282418993836991	387	622	485	0.9484702093397746
tr|A0A4U1F510|A0A4U1F510_MONMO	HOG:E0789053.1b.1a.3c.8b.5b	Neopterygii	4838.559886188127	1160	0.9654081129199135	0.12499728443247644	6	1207	1007	1.0
tr|A0A4U1F7Z4|A0A4U1F7Z4_MONMO	HOG:E0802754.7f.34p.37b.31a	Gnathostomata	4886.118282594952	2115	0.9019184636588964	0.8128394569316709	1012	2333	2262	0.9969982847341338
tr|A0A4U1F8P3|A0A4U1F8P3_MONMO	HOG:E0772616.4d.14c.5b	Boreoeutheria	3604.6130941098227	924	0.782801207464822	0.17834308830234158	56	1185	1133	0.9577702702702703
tr|A0A4U1F8S3|A0A4U1F8S3_MONMO	HOG:E0724471	Boreoeutheria	344.359968008833	53	0.2879343131182857	0.277172967389302	51	190	642	0.7142857142857143
tr|A0A4U1F8V5|A0A4U1F8V5_MONMO	HOG:E0789351.1a.6a	Tetrapoda	3556.0604593243193	627	0.9889237834630017	0.9850059886987242	460	640	643	0.9984350547730829
tr|A0A4U1F9K6|A0A4U1F9K6_MONMO	HOG:E0759569.1a	Vertebrata	1635.6426938590148	299	0.7947715280933607	0.7924474461910544	294	382	391	0.8556430446194225
tr|A0A4U1FB40|A0A4U1FB40_MONMO	HOG:E0740313.1a	Theria	1856.1753790030539	276	0.5748496946819158	0.37036970140640546	120	486	306	0.6804123711340206
tr|A0A4U1FCY2|A0A4U1FCY2_MONMO	HOG:E0746391	Gnathostomata	1212.604802311466	170	0.982647145613844	0.9826555146314402	170	179	179	1.0
tr|A0A4U1FEI5|A0A4U1FEI5_MONMO	HOG:E1027321.16c.18b	Mammalia	1277.6056900299623	371	0.5513090124006479	0.2988222179582775	127	674	439	0.8647845468053492
tr|A0A4U1FER9|A0A4U1FER9_MONMO	HOG:E0818792.4a.4a.10a	Boreoeutheria	1259.086916681147	265	0.9038739362364043	0.4399996835981247	22	299	308	1.0
tr|A0A4U1FFG8|A0A4U1FFG8_MONMO	HOG:E0793181.6g.27b.22a.16b.9a.19a.7b.5a	Cetacea	978.3452537039277	209	0.9453170136694633	0.3684210494029884	7	227	227	1.0
tr|A0A4U1FFH6|A0A4U1FFH6_MONMO	HOG:E0801468.10abc.4883d	Bilateria	124.0734811797193	663	0.886804594142181	0.8340557236076753	191	689	1107	1.0
tr|A0A4U1FFZ7|A0A4U1FFZ7_MONMO	HOG:E0784300.3a	Euteleostomi	3252.05023551381	664	0.9141418095983664	0.9017306989847951	569	732	702	0.9685362517099864
tr|A0A4U1FH62|A0A4U1FH62_MONMO	HOG:E0793625.2c.5a.1b	Eutheria	1627.3338715669101	264	0.7330884571005513	0.28358187452810724	38	366	403	0.9835616438356164
tr|A0A4U1FHP3|A0A4U1FHP3_MONMO	HOG:E0759094.5b	Tetrapoda	543.849548977319	110	0.8938405303120756	0.8942936227814857	110	129	1559	1.0
tr|A0A4U1FHU5|A0A4U1FHU5_MONMO	HOG:E0736545.2a.3b.1a	Theria	5425.445059700584	1046	0.548366226947349	0.10850331563484518	148	2162	466	1.0
tr|A0A4U1FI83|A0A4U1FI83_MONMO	HOG:E0746115.1c	Euteleostomi	2222.015520867364	316	0.9517736530618556	0.9203951752477334	185	338	336	1.0
tr|A0A4U1FID7|A0A4U1FID7_MONMO	HOG:E0734877	Amniota	2414.4124226746612	357	0.8879750190718485	0.8880554923790188	357	408	396	1.0
tr|A0A4U1FIJ3|A0A4U1FIJ3_MONMO	HOG:E0802124.5b.7a.3g.15a.10e.21a.20a	Euteleostomi	96.38179612856362	27	0.3085768721681043	0.10293995412620063	7	93	173	0.9130434782608695
tr|A0A4U1FIS8|A0A4U1FIS8_MONMO	HOG:E0805459.2b.2b.7c.4g.2b.1i	Chordata	708.4796678936004	125	0.800943572548259	0.18604640088725063	8	162	174	1.0
tr|A0A4U1FJQ8|A0A4U1FJQ8_MONMO	HOG:E1033113.1b.8c.32b	Gnathostomata	1793.7195108702467	477	0.9936103772324094	0.9812462777579386	157	486	1021	0.9938144329896907
tr|A0A4U1FKI5|A0A4U1FKI5_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1471	N/A	N/A
tr|A0A4U1FL89|A0A4U1FL89_MONMO	HOG:E0752380.1b	Teleostei	5716.810601641073	982	0.9849140378120663	0.21052113648449058	4	1004	1172	0.9990029910269193
tr|A0A4U1FLG2|A0A4U1FLG2_MONMO	HOG:E0798683.3b	Vertebrata	1611.1010623585498	374	0.9486954405080508	0.9447432942418243	342	400	1072	0.9624060150375939
tr|A0A4U1FMG1|A0A4U1FMG1_MONMO	HOG:E0802409.7ab.61b.52a	Boreoeutheria	653.4312487585588	192	1.0	0.9999993268388674	16	198	611	1.0
tr|A0A4U1FPQ3|A0A4U1FPQ3_MONMO	HOG:E0732693	Amniota	910.7529159067008	126	0.6086086431890533	0.6086937075938162	126	213	237	0.8113207547169812
tr|A0A4U1FQ52|A0A4U1FQ52_MONMO	HOG:E0828450.1a.1c.7a	Boreoeutheria	4648.075116115708	826	0.9844544781088727	0.7291658343360191	35	845	924	1.0
tr|A0A4U1FQB6|A0A4U1FQB6_MONMO	HOG:E0802422.4b.5b.20a	Boreoeutheria	1961.9988232989544	326	1.0	0.9999995467058848	74	337	315	1.0
tr|A0A4U1FSH3|A0A4U1FSH3_MONMO	HOG:E0737770.2b.4b.3d	Eutheria	563.3435667749451	98	0.4619178098906844	0.11805518071619105	17	218	176	0.7603686635944701
tr|A0A4U1FT65|A0A4U1FT65_MONMO	HOG:E0756155.1a.8a	Boreoeutheria	3596.237640345732	515	0.9772110969975182	0.7142852484000959	30	533	559	1.0
tr|A0A4U1FU29|A0A4U1FU29_MONMO	HOG:E0802288.8f.18c.18b	Theria	578.6480573973481	138	0.8612827935267025	0.6901398390416027	49	166	339	1.0
tr|A0A4U1FUL2|A0A4U1FUL2_MONMO	HOG:E0801549.10ac.130a.135i.160c	Panarthropoda	326.1643428918915	77	0.9870305307821582	0.49999986117060574	1	84	148	0.9879518072289156
tr|A0A4U1FV04|A0A4U1FV04_MONMO	HOG:E0752399.1a.4a	Boreoeutheria	1711.9939048680994	275	0.8256361573450882	0.5396821290058199	68	339	277	0.9201183431952663
tr|A0A4V5P751|A0A4V5P751_MONMO	HOG:E0789037	Metazoa	896.4739561770923	162	0.9472120500371469	0.9473541845825387	162	177	594	0.9772727272727273
tr|A0A4V5P7B3|A0A4V5P7B3_MONMO	HOG:E0733495.1b	Theria	786.9472389410232	213	0.6907858611705284	0.4863010643077067	89	313	6854	1.0
tr|A0A4V5P840|A0A4V5P840_MONMO	HOG:E0777843.4e.13a	Boreoeutheria	2274.9030790252177	472	0.9002131831385182	0.7348818473791281	158	530	525	0.9489603024574669
tr|A0A4V5P9E2|A0A4V5P9E2_MONMO	HOG:E0754100.1b.2b	Euteleostomi	5550.471971811823	1080	0.9658406714044635	0.9442709425753939	644	1129	1128	1.0
tr|A0A4V5P9K4|A0A4V5P9K4_MONMO	HOG:E0801468.10ile	Opisthokonta	14.953469202010279	214	0.7155169139794078	0.1395341979682944	6	238	340	0.9873417721518988
tr|A0A4V5P9W4|A0A4V5P9W4_MONMO	HOG:E0716348.2b	Cetacea	3190.173832139423	366	0.9682496052340956	0.828571402096986	58	384	372	1.0
tr|A0A4V5PAS9|A0A4V5PAS9_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	111	N/A	N/A
tr|A0A4V5PAV9|A0A4V5PAV9_MONMO	HOG:E0789361.1a.2a	Euteleostomi	1890.3448235576072	348	0.8674717043128465	0.8113803021908381	228	407	774	0.9088669950738916
tr|A0A4V6WNV9|A0A4V6WNV9_MONMO	HOG:E0803501	Eukaryota	2195.1970325502202	340	0.9713905520981897	0.971420054406663	340	356	457	1.0
tr|A0A4V6WP18|A0A4V6WP18_MONMO	HOG:E0777892.1b	Bilateria	4307.6968263333065	900	0.9500347713326673	0.948482832034428	866	953	960	1.0
tr|A0A4U1EBD2|A0A4U1EBD2_MONMO	HOG:E0726999	Eutheria	283.857620648885	60	0.19001034336040382	0.16190301491440762	51	321	340	0.809375
tr|A0A4U1ECW2|A0A4U1ECW2_MONMO	HOG:E1028112.1co	Eukaryota	882.1984112372111	242	0.7906796531975305	0.1447290386018695	11	322	450	0.9906542056074766
tr|A0A4U1EDP1|A0A4U1EDP1_MONMO	HOG:E0749045.1a	Amniota	1473.6915167668603	220	0.9734239273646411	0.9689064669147142	187	232	626	1.0
tr|A0A4U1EDW4|A0A4U1EDW4_MONMO	HOG:E0809154.4c	Opisthokonta	129.02434098308277	48	0.4638050904012966	0.24999604594513603	21	108	530	0.7570093457943925
tr|A0A4U1EE08|A0A4U1EE08_MONMO	HOG:E0793255.1b.8b.1a	Deuterostomia	124.69212045856071	34	0.3314899997980221	0.10389388424009101	8	108	366	0.9252336448598131
tr|A0A4U1EEJ7|A0A4U1EEJ7_MONMO	HOG:E0801654.6b.8b.13a	Boreoeutheria	3019.136494758907	706	0.9789357147859326	0.4285711115238352	12	727	706	0.9972451790633609
tr|A0A4U1EEL0|A0A4U1EEL0_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	30	N/A	N/A
tr|A0A4U1EEM4|A0A4U1EEM4_MONMO	HOG:E0761490.3a	Gnathostomata	2818.315403317295	658	0.5805198745253453	0.4946506093107492	463	1136	828	0.9277533039647577
tr|A0A4U1EFB8|A0A4U1EFB8_MONMO	HOG:E0747090.3a.4b	Tetrapoda	796.9848896186026	200	0.29556031032711005	0.11517081857745236	63	742	740	0.446693657219973
tr|A0A4U1EGG8|A0A4U1EGG8_MONMO	HOG:E0758227.1c	Vertebrata	2518.4532089777817	399	0.9108456310852194	0.9051015493011794	372	444	463	1.0
tr|A0A4U1EGN2|A0A4U1EGN2_MONMO	HOG:E0803819.3d.3c.15b	Primates	1331.5514944845377	269	0.9114298206900636	0.18749988925934366	6	301	298	0.9833333333333333
